,MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
21346724,57740.0532822,10.765635010599999,0.08496661125339999,11.2979503271,0.14158063841600002
21346725,57759.0704505,10.7111960656,0.128489788134,11.1433050634,0.22719346007599997
21346743,56538.1705125,12.4163391606,0.108196813741,12.626002675499999,0.176754509715
21346745,57627.3569643,9.75827411036,0.351695981008,9.96774669186,0.544075381502
21346776,57714.0505716,10.6512164382,0.149392773787,10.937438465,0.258913165372
21346795,57277.09360880001,11.1009545497,0.158201426535,11.054033633900001,0.240552806306
21346797,57315.15675269999,11.088084217999999,0.18009845090999999,11.1325507942,0.280252306077
21346799,57671.000951199996,10.179674157200001,0.156163344143,10.351804172000001,0.255546981787
21346800,57637.2134179,10.392100792599999,0.157234421696,10.166570059,0.259530503183
21346802,57772.049287300004,10.8062453619,0.144895566388,11.07173302,0.23628398589400001
21346834,56563.04661209999,12.8019724215,0.174020982216,12.4118016604,0.270682516667
21346835,57623.2151717,10.1123303211,0.104297097777,10.1141882073,0.172702318515
21346856,57723.12586669999,10.969724168399999,0.180619852227,11.4269473627,0.310925647881
21346912,56916.078337599996,13.2644258359,0.533172804091,13.481215922999999,0.876122054646
21346946,57316.0152398,11.0238073384,0.208157637148,11.3260472811,0.349938238099
21346966,57301.03980009999,11.092421402200001,0.20301578953699997,11.220233070299999,0.366260596909
21347004,56697.0609381,13.197598966600001,0.19116655114599998,13.619287406600002,0.34148665235299996
21347008,56667.068958300006,13.0556131801,0.172047483585,13.189009614000001,0.303678925814
21347010,57235.197864199996,12.456943416800002,0.244403907009,11.7688280576,0.37779016219899997
21347031,56903.1137515,12.9683400175,0.22875862485100001,12.5141250643,0.356991213348
21347035,57235.20051,11.977244871400002,0.237511309722,12.932619448399999,0.468168488101
21347068,57400.10784219999,10.7941827961,0.199852003167,10.5999455738,0.317467247669
21347073,56943.014377199994,12.959002233,0.19240169258499998,12.9233604255,0.29174305252300003
21347096,57301.0424505,11.103398522300001,0.19780755465999997,11.5201208851,0.373988789163
21347097,57044.0513263,11.880650058299999,0.150849137912,11.8444976384,0.253623005264
21347104,57680.009955199996,10.6233253295,0.34560812601700003,11.128260196500001,0.575218577363
21347117,56930.123622399995,12.7851784978,0.11854479093,12.8754083689,0.201818110619
21347121,56615.0909016,13.078046143699998,0.171100719513,12.9016056676,0.280268711105
21347122,56992.039758599996,12.0706823429,0.128771256284,12.026532164,0.207762028386
21347123,56635.104134099995,13.214647595599999,0.152482936721,13.257332141500001,0.26726569464899996
21347148,56980.0309574,11.806423589200001,0.09917562977839998,12.271161599100001,0.170210965004
21347150,56645.1282372,13.153262229000001,0.155243012737,12.882423844000002,0.254745108435
21347153,57283.101067100004,10.5720662324,0.258102230584,10.4184815549,0.39272260153399996
21347155,57025.0505221,11.5248755051,0.152033277715,11.927540539,0.267999773365
21347182,57257.2186372,11.606155256700001,0.131136406962,11.9132376192,0.233088554316
21347183,57311.0138179,10.6831552249,0.1747133168,10.4425378037,0.27711115169100003
21347187,57011.04951240001,11.990353861300001,0.0965142104293,12.0253008865,0.154407487184
21347190,56885.216517299996,13.2637703342,0.116868328457,12.908734703399999,0.18592233331
21347221,56987.0351912,12.2277440895,0.126220183453,12.208741327,0.20959590837499997
21347222,56567.0886767,12.1561827228,0.747108265755,13.8109183097,1.36778090889
21347254,56594.0357004,13.002538853199999,0.144904556277,13.2800604882,0.24478786260899998
21347279,56675.0783678,12.822674864300001,0.20529703141300001,13.1118475949,0.379680373132
21347281,56690.06033200001,13.0434466407,0.144187753118,13.3009315189,0.245622464486
21347282,56615.0882559,12.781163984800001,0.149299133333,12.5503849321,0.247056577979
21347285,56667.06630569999,13.0555788344,0.165272985104,13.0095714841,0.279532665529
21347305,57305.057614699996,11.274310426700001,0.20688706233100002,11.632206122000001,0.340353821918
21347307,57407.051272599994,10.542756126799999,0.133259266666,11.0162187797,0.233731137531
21347311,57339.025636399994,11.0444174218,0.16351854114,10.828907088900001,0.273539250613
21347316,56949.021155999995,12.4663032128,0.125638161841,12.6672433318,0.21396519804900002
21347320,56563.04395569999,12.6868133332,0.17223805022500002,12.935909501900001,0.283169576523
21347321,56957.012492199996,12.83717335,0.20437670574499997,12.5401821946,0.341633349116
21347348,57311.0164539,11.103078818800002,0.169941527165,11.1999503924,0.273688794774
21347352,56682.0765536,12.6341546042,0.18907368651,13.2876573054,0.35127487218000003
21347353,57252.2358071,11.8270932977,0.13126319772,11.6461260707,0.209136969713
21347354,57037.06999330001,11.6780989382,0.139639526738,12.0993265421,0.241439927375
21347355,56650.05846669999,12.6423771422,0.10892192617,13.038271289,0.186043015759
21347356,56990.0387778,11.6016095901,0.548490917461,10.7113619195,0.76901626009
21347357,56558.0615064,12.3666884346,0.133495811947,12.5117642856,0.238643452649
21347379,56953.043473000005,12.485689461300002,0.12851473003,12.349373023499998,0.205285042374
21347381,57325.03275110001,10.6826944927,0.141367763342,10.7925974048,0.227342140556
21347384,56609.049534599995,13.063582908599999,0.12392204784399999,13.063458269200002,0.207638076453
21347387,56635.1068088,13.0405273025,0.154363518436,13.0674419848,0.26513351699099996
21347388,56657.054890600004,12.9910357565,0.135160041107,12.8839238879,0.220279130651
21347389,56877.1860569,13.046181861600001,0.205316881866,13.0194999043,0.359349497451
21347422,57273.10045569999,10.7108793749,0.23171880308,10.810448786099998,0.385962215679
21347425,57025.0531602,11.6715664968,0.159425439472,11.237633463,0.26285305345800003
21347426,57339.0282867,10.8671203631,0.16634858731899999,11.1094845706,0.27930598237
21347427,56980.0336113,11.6358887326,0.0985668144775,12.380023581,0.17211336195000002
21347431,56990.0361191,11.3917750885,0.513635671501,9.93788629819,0.6446054638090001
21347434,56558.05884369999,12.595330394300001,0.133879274705,12.5996925155,0.217693683026
21347436,56961.0159905,12.535068134400001,0.20084916259799998,12.2813413254,0.34386283256800004
21347483,56949.023810800005,12.241241235499999,0.178849221643,12.1702443748,0.28823021144
